"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
746201;2026-01-17;"sábado";"13:45:00";"SP";116;500;"CAJATI";"Reação tardia ou ineficiente do condutor";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";3;0;1;0;1;1;1;3;-24,7862189;-48,1777528;"SPRF-SP";"DEL05-SP";"UOP02-DEL05-SP"
746205;2026-01-17;"sábado";"14:20:00";"SC";282;108;"ALFREDO WAGNER";"Pista Escorregadia";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Simples";"Curva";"Não";2;0;1;0;1;0;1;2;-27,71121806;-49,35662873;"SPRF-SC";"DEL01-SC";"UOP03-DEL01-SC"
746207;2026-01-17;"sábado";"15:20:00";"PR";277;31,9;"MORRETES";"Reação tardia ou ineficiente do condutor";"Colisão com objeto";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Sol";"Dupla";"Declive;Curva";"Não";3;1;0;0;1;2;0;4;-25,56125843;-48,81127954;"SPRF-PR";"DEL01-PR";"UOP05-DEL01-PR"
746221;2026-01-17;"sábado";"15:00:00";"MT";163;829;"SINOP";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Retorno Regulamentado;Reta";"Sim";6;0;1;0;4;1;1;4;-11,91228;-55,50845;"SPRF-MT";"DEL06-MT";"UOP02-DEL06-MT"
746223;2026-01-17;"sábado";"14:40:00";"RJ";116;310;"RESENDE";"Acumulo de água sobre o pavimento";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Curva";"Sim";9;0;4;0;4;1;4;3;-22,46096376;-44,44320409;"SPRF-RJ";"DEL07-RJ";"UOP02-DEL07-RJ"
746227;2026-01-17;"sábado";"16:00:00";"SP";116;280;"EMBU DAS ARTES";"Trafegar com motocicleta (ou similar) entre as faixas";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Declive;Reta";"Sim";3;0;1;1;0;1;2;2;-23,64652913;-46,84214115;"SPRF-SP";"DEL04-SP";"UOP01-DEL04-SP"
746231;2026-01-17;"sábado";"16:20:00";"MG";153;134,6;"PRATA";"Demais falhas mecânicas ou elétricas";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Ponte;Declive;Reta";"Não";4;0;0;1;2;4;1;7;-19,51782925;-48,83655281;"SPRF-MG";"DEL15-MG";"UOP03-DEL15-MG"
746232;2026-01-17;"sábado";"11:40:00";"MG";116;417;"GOVERNADOR VALADARES";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Sim";2;0;0;1;0;1;1;2;-18,91306657;-41,94125175;"SPRF-MG";"DEL06-MG";"UOP01-DEL06-MG"
746234;2026-01-17;"sábado";"15:45:00";"MT";364;350;"SANTO ANTONIO DO LEVERGER";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Declive;Curva";"Sim";2;0;0;1;0;1;1;2;-15,79359782;-55,58605492;"SPRF-MT";"DEL05-MT";"UOP02-DEL05-MT"
746242;2026-01-17;"sábado";"16:35:00";"CE";222;308,2;"TIANGUA";"Chuva";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Curva";"Não";2;0;0;0;2;0;0;1;-3,69969502;-40,97603051;"SPRF-CE";"DEL04-CE";"UOP02-DEL04-CE"
746244;2026-01-17;"sábado";"14:30:00";"RJ";116;116;"MAGE";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Sim";2;0;0;1;1;0;1;2;-22,58675247;-43,01735401;"SPRF-RJ";"DEL04-RJ";"UOP02-DEL04-RJ"
746246;2026-01-17;"sábado";"11:21:00";"PA";163;549;"TRAIRAO";"Transitar na contramão";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";4;0;0;1;1;10;1;12;-5,1854333;-56,054335;"SPRF-PA";"DEL05-PA";"UOP03-DEL05-PA"
746250;2026-01-17;"sábado";"17:30:00";"PR";376;227,8;"APUCARANA";"Transitar na contramão";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;1;0;1;1;1;3;-23,57637;-51,55215;"SPRF-PR";"DEL07-PR";"UOP03-DEL07-PR"
746257;2026-01-17;"sábado";"18:30:00";"PR";116;134,6;"FAZENDA RIO GRANDE";"Ingestão de álcool pelo condutor";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Chuva";"Simples";"Declive";"Não";4;0;1;0;2;1;1;3;-25,71281856;-49,31842089;"SPRF-PR";"DEL01-PR";"UOP03-DEL01-PR"
746260;2026-01-17;"sábado";"17:40:00";"RJ";116;246;"PIRAI";"Acumulo de água sobre o pavimento";"Saída de leito carroçável";"Sem Vítimas";"Anoitecer";"Decrescente";"Chuva";"Dupla";"Declive;Curva";"Não";1;0;0;0;1;0;0;1;-22,61403104;-43,93166397;"SPRF-RJ";"DEL07-RJ";"UOP01-DEL07-RJ"
746262;2026-01-17;"sábado";"17:30:00";"BA";116;653,5;"JEQUIE";"Condutor deixou de manter distância do veículo da frente";"Engavetamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";4;0;1;0;2;3;1;6;-13,69277;-40,09527;"SPRF-BA";"DEL03-BA";"UOP01-DEL03-BA"
746276;2026-01-17;"sábado";"19:00:00";"SP";116;315;"JUQUITIBA";"Ausência de reação do condutor";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Dupla";"Curva";"Não";2;0;1;0;1;0;1;2;-23,903313;-46,991016;"SPRF-SP";"DEL04-SP";"UOP03-DEL04-SP"
746283;2026-01-17;"sábado";"17:30:00";"MA";316;142;"NOVA OLINDA DO MARANHAO";"Pista esburacada";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";3;1;0;0;1;1;0;2;-2,77982309;-45,71273804;"SPRF-MA";"DEL02-MA";"UOP02-DEL02-MA"
746286;2026-01-17;"sábado";"17:30:00";"RO";364;12;"VILHENA";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-12,74307933;-60,12396812;"SPRF-RO";"DEL04-RO";"UOP01-DEL04-RO"
746288;2026-01-17;"sábado";"20:55:00";"SC";470;117;"IBIRAMA";"Ingestão de álcool pelo condutor";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";3;0;0;1;1;1;1;3;-27,09267593;-49,52293396;"SPRF-SC";"DEL04-SC";"UOP02-DEL04-SC"
746294;2026-01-17;"sábado";"21:00:00";"MG";153;19;"CENTRALINA";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;0;1;1;0;2;-18,587;-49,182;"SPRF-MG";"DEL15-MG";"UOP03-DEL15-MG"
746312;2026-01-17;"sábado";"22:00:00";"PR";116;131,9;"FAZENDA RIO GRANDE";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Aclive";"Não";3;0;1;1;1;0;2;2;-25,690981;-49,317287;"SPRF-PR";"DEL01-PR";"UOP03-DEL01-PR"
746319;2026-01-17;"sábado";"20:40:00";"PA";230;679;"ALTAMIRA";"Transitar na contramão";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-3,27119232;-52,39480734;"SPRF-PA";"DEL04-PA";"UOP01-DEL04-PA"
746347;2026-01-18;"domingo";"00:50:00";"SC";101;325,1;"CAPIVARI DE BAIXO";"Ingestão de álcool pelo condutor";"Colisão com objeto";"Sem Vítimas";"Plena Noite";"Crescente";"Nublado";"Múltipla";"Declive;Reta";"Não";3;0;0;0;1;2;0;2;-28,425934;-48,944438;"SPRF-SC";"DEL02-SC";"UOP01-DEL02-SC"
746357;2026-01-17;"sábado";"20:00:00";"PE";116;74;"CABROBO";"Manobra de mudança de faixa";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Declive";"Não";4;0;2;1;0;1;3;3;-8,475215;-39,201832;"SPRF-PE";"DEL05-PE";"UOP03-DEL05-PE"
746368;2026-01-18;"domingo";"04:30:00";"MT";364;115;"PEDRA PRETA";"Demais falhas mecânicas ou elétricas";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Curva;Declive";"Não";3;0;1;0;1;4;1;6;-16,82921178;-54,00569737;"SPRF-MT";"DEL02-MT";"UOP02-DEL02-MT"
746372;2026-01-18;"domingo";"05:40:00";"AL";101;85;"RIO LARGO";"Ausência de reação do condutor";"Tombamento";"Com Vítimas Fatais";"Amanhecer";"Crescente";"Céu Claro";"Dupla";"Declive;Curva";"Não";2;1;0;0;0;1;0;2;-9,45908003;-35,87991712;"SPRF-AL";"DEL01-AL";"UOP01-DEL01-AL"
746374;2026-01-18;"domingo";"05:53:00";"MG";381;483,5;"BETIM";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Garoa/Chuvisco";"Múltipla";"Reta";"Sim";2;0;1;0;0;1;1;2;-19,95979596;-44,0843926;"SPRF-MG";"DEL01-MG";"UOP03-DEL01-MG"
746375;2026-01-18;"domingo";"06:00:00";"RJ";116;263;"VOLTA REDONDA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Nublado";"Dupla";"Declive;Reta";"Não";6;0;4;0;2;0;4;2;-22,5921937;-44,0726695;"SPRF-RJ";"DEL07-RJ";"UOP02-DEL07-RJ"
746382;2026-01-17;"sábado";"21:15:00";"GO";364;43,1;"CACHOEIRA ALTA";"Transitar na contramão";"Colisão frontal";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Nublado";"Simples";"Aclive;Curva";"Não";8;4;0;0;3;1;0;3;-18,851577;-50,847438;"SPRF-GO";"DEL05-GO";"UOP02-DEL05-GO"
